Didok number;Stop name;Date ;Public holiday;Weekday;Nationaler Feiertag;Service Typ;Service;Closed;From 1;until1;From 1;until3;From 1;until3;Company;Schlüssel;OPUIC
17099;Stadtfiliale Basel;2024-05-01;Tag der Arbeit;Wednesday;ja;9999;Alle Services;ja;;;;;;;SBB;17099-2024-05-01T00:00:00-9999;8517099
17099;Stadtfiliale Basel;2024-04-01;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;17099-2024-04-01T00:00:00-9999;8517099
18053;Spreitenbach Tivoli;2024-04-01;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;18053-2024-04-01T00:00:00-9999;8518053
19152;Biel/Bienne VB;2024-05-08;Mittwoch vor Auffahrt;Wednesday;ja;9999;Alle Services;;08:30;16:00;;;;;VB;19152-2024-05-08T00:00:00-9999;8519152
19152;Biel/Bienne VB;2024-04-01;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;VB;19152-2024-04-01T00:00:00-9999;8519152
19152;Biel/Bienne VB;2024-03-31;Ostern;Sunday;ja;9999;Alle Services;ja;;;;;;;VB;19152-2024-03-31T00:00:00-9999;8519152
89118;Lenk im Simmental, Tourismus;2024-05-19;Pfingsten;Sunday;ja;9999;Alle Services;ja;;;;;;;MOB;89118-2024-05-19T00:00:00-9999;8589118
89118;Lenk im Simmental, Tourismus;2024-05-18;Pfingstsamstag;Saturday;ja;9999;Alle Services;;09:00;12:00;13:30;17:00;;;MOB;89118-2024-05-18T00:00:00-9999;8589118
10;Basel SBB;2024-05-20;Pfingstmontag;Monday;ja;1000;Geldwechsel;;09:30;18:00;;;;;SBB;10-2024-05-20T00:00:00-1000;8500010
10;Basel SBB;2024-05-19;Pfingsten;Sunday;ja;100;Billette, Abonnemente, Freizeitangebote;;06:00;21:00;;;;;SBB;10-2024-05-19T00:00:00-100;8500010
10;Basel SBB;2024-05-19;Pfingsten;Sunday;ja;500;Gepäck;;09:00;18:00;;;;;SBB;10-2024-05-19T00:00:00-500;8500010
10;Basel SBB;2024-05-19;Pfingsten;Sunday;ja;1000;Geldwechsel;;09:30;18:00;;;;;SBB;10-2024-05-19T00:00:00-1000;8500010
10;Basel SBB;2024-05-09;Auffahrt;Thursday;ja;500;Gepäck;;09:00;18:00;;;;;SBB;10-2024-05-09T00:00:00-500;8500010
10;Basel SBB;2024-05-01;Tag der Arbeit;Wednesday;ja;1100;Western Union;;09:30;18:00;;;;;SBB;10-2024-05-01T00:00:00-1100;8500010
10;Basel SBB;2024-04-01;Ostermontag;Monday;ja;2116;InfoPoint;;08:00;21:30;;;;;SBB;10-2024-04-01T00:00:00-2116;8500010
10;Basel SBB;2024-03-31;Ostern;Sunday;ja;500;Gepäck;;09:00;18:00;;;;;SBB;10-2024-03-31T00:00:00-500;8500010
10;Basel SBB;2024-03-31;Ostern;Sunday;ja;900;Fundservice;;09:00;18:00;;;;;SBB;10-2024-03-31T00:00:00-900;8500010
10;Basel SBB;2024-03-29;Karfreitag;Friday;ja;900;Fundservice;;09:00;18:00;;;;;SBB;10-2024-03-29T00:00:00-900;8500010
10;Basel SBB;2024-03-29;Karfreitag;Friday;ja;1000;Geldwechsel;;09:30;18:00;;;;;SBB;10-2024-03-29T00:00:00-1000;8500010
10;Basel SBB;2024-03-29;Karfreitag;Friday;ja;2116;InfoPoint;;08:00;21:30;;;;;SBB;10-2024-03-29T00:00:00-2116;8500010
23;Liestal;2024-08-01;Bundesfeiertag;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;23-2024-08-01T00:00:00-9999;8500023
23;Liestal;2024-03-31;Ostern;Sunday;ja;9999;Alle Services;ja;;;;;;;SBB;23-2024-03-31T00:00:00-9999;8500023
113;Laufen;2024-03-29;Karfreitag;Friday;ja;9999;Alle Services;ja;;;;;;;SBB;113-2024-03-29T00:00:00-9999;8500113
118;Dornach-Arlesheim;2024-07-31;Tag vor Bundesfeier;Wednesday;ja;9999;Alle Services;;08:00;17:00;;;;;SBB;118-2024-07-31T00:00:00-9999;8500118
118;Dornach-Arlesheim;2024-04-01;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;118-2024-04-01T00:00:00-9999;8500118
126;Porrentruy;2024-05-20;Pfingstmontag;Monday;ja;9999;Alle Services;ja;;;;;;;CFF;126-2024-05-20T00:00:00-9999;8500126
126;Porrentruy;2024-03-29;Karfreitag;Friday;ja;9999;Alle Services;ja;;;;;;;CFF;126-2024-03-29T00:00:00-9999;8500126
202;Grenchen Süd;2024-08-15;Maria Himmelfahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;202-2024-08-15T00:00:00-9999;8500202
202;Grenchen Süd;2024-04-01;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;202-2024-04-01T00:00:00-9999;8500202
207;Solothurn;2024-08-15;Maria Himmelfahrt;Thursday;ja;1400;Velovermietung;;10:00;17:00;;;;;SBB;207-2024-08-15T00:00:00-1400;8500207
207;Solothurn;2024-05-30;Fronleichnam;Thursday;ja;9999;Alle Services;;09:00;17:00;;;;;SBB;207-2024-05-30T00:00:00-9999;8500207
207;Solothurn;2024-05-20;Pfingstmontag;Monday;ja;1400;Velovermietung;;10:00;17:00;;;;;SBB;207-2024-05-20T00:00:00-1400;8500207
207;Solothurn;2024-05-19;Pfingsten;Sunday;ja;1400;Velovermietung;;10:00;17:00;;;;;SBB;207-2024-05-19T00:00:00-1400;8500207
207;Solothurn;2024-05-09;Auffahrt;Thursday;ja;9999;Alle Services;;09:00;17:00;;;;;SBB;207-2024-05-09T00:00:00-9999;8500207
207;Solothurn;2024-04-01;Ostermontag;Monday;ja;1400;Velovermietung;;10:00;17:00;;;;;SBB;207-2024-04-01T00:00:00-1400;8500207
212;Oensingen;2024-08-15;Maria Himmelfahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;212-2024-08-15T00:00:00-9999;8500212
212;Oensingen;2024-05-20;Pfingstmontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;212-2024-05-20T00:00:00-9999;8500212
212;Oensingen;2024-05-01;Tag der Arbeit;Wednesday;ja;9999;Alle Services;ja;;;;;;;SBB;212-2024-05-01T00:00:00-9999;8500212
212;Oensingen;2024-03-30;Ostersamstag;Saturday;ja;9999;Alle Services;ja;;;;;;;SBB;212-2024-03-30T00:00:00-9999;8500212
294;Balsthal;2024-05-18;Pfingstsamstag;Saturday;ja;9999;Alle Services;ja;;;;;;;OeBB;294-2024-05-18T00:00:00-9999;8500294
294;Balsthal;2024-04-01;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;OeBB;294-2024-04-01T00:00:00-9999;8500294
294;Balsthal;2024-03-30;Ostersamstag;Saturday;ja;9999;Alle Services;ja;;;;;;;OeBB;294-2024-03-30T00:00:00-9999;8500294
301;Rheinfelden;2024-08-01;Bundesfeiertag;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;301-2024-08-01T00:00:00-9999;8500301
301;Rheinfelden;2024-05-01;Tag der Arbeit;Wednesday;ja;9999;Alle Services;ja;;;;;;;SBB;301-2024-05-01T00:00:00-9999;8500301
301;Rheinfelden;2024-03-29;Karfreitag;Friday;ja;9999;Alle Services;ja;;;;;;;SBB;301-2024-03-29T00:00:00-9999;8500301
305;Frick;2024-08-15;Maria Himmelfahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;305-2024-08-15T00:00:00-9999;8500305
305;Frick;2024-05-09;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;305-2024-05-09T00:00:00-9999;8500305
305;Frick;2024-03-29;Karfreitag;Friday;ja;9999;Alle Services;ja;;;;;;;SBB;305-2024-03-29T00:00:00-9999;8500305
309;Brugg AG;2024-05-20;Pfingstmontag;Monday;ja;9999;Alle Services;;08:30;12:00;13:00;17:00;;;SBB;309-2024-05-20T00:00:00-9999;8500309
309;Brugg AG;2024-04-01;Ostermontag;Monday;ja;9999;Alle Services;;08:30;12:00;13:00;17:00;;;SBB;309-2024-04-01T00:00:00-9999;8500309
1008;Genève;2024-08-01;Bundesfeiertag;Thursday;ja;1000;Geldwechsel;;07:00;20:00;;;;;CFF;1008-2024-08-01T00:00:00-1000;8501008
1008;Genève;2024-05-20;Pfingstmontag;Monday;ja;100;Billette, Abonnemente, Freizeitangebote;;07:00;20:00;;;;;CFF;1008-2024-05-20T00:00:00-100;8501008
1008;Genève;2024-05-09;Auffahrt;Thursday;ja;1000;Geldwechsel;;07:00;20:00;;;;;CFF;1008-2024-05-09T00:00:00-1000;8501008
1008;Genève;2024-05-09;Auffahrt;Thursday;ja;1100;Western Union;;07:00;20:00;;;;;CFF;1008-2024-05-09T00:00:00-1100;8501008
1008;Genève;2024-04-01;Ostermontag;Monday;ja;1100;Western Union;;07:00;20:00;;;;;CFF;1008-2024-04-01T00:00:00-1100;8501008
1052;Genève Balexert;2024-08-01;Bundesfeiertag;Thursday;ja;9999;Alle Services;ja;;;;;;;CFF;1052-2024-08-01T00:00:00-9999;8501052
1052;Genève Balexert;2024-04-01;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;CFF;1052-2024-04-01T00:00:00-9999;8501052
1120;Lausanne;2024-05-20;Pfingstmontag;Monday;ja;900;Fundservice;;09:00;18:30;;;;;CFF;1120-2024-05-20T00:00:00-900;8501120
1120;Lausanne;2024-05-09;Auffahrt;Thursday;ja;1000;Geldwechsel;;10:00;18:00;;;;;CFF;1120-2024-05-09T00:00:00-1000;8501120
1120;Lausanne;2024-05-09;Auffahrt;Thursday;ja;1100;Western Union;;10:00;18:00;;;;;CFF;1120-2024-05-09T00:00:00-1100;8501120
1120;Lausanne;2024-04-01;Ostermontag;Monday;ja;500;Gepäck;;09:00;18:30;;;;;CFF;1120-2024-04-01T00:00:00-500;8501120
1173;Echallens;2024-05-19;Pfingsten;Sunday;ja;9999;Alle Services;ja;;;;;;;LEB;1173-2024-05-19T00:00:00-9999;8501173
1200;Vevey;2024-08-01;Bundesfeiertag;Thursday;ja;9999;Alle Services;;08:00;12:00;13:30;16:30;;;CFF;1200-2024-08-01T00:00:00-9999;8501200
1300;Montreux;2024-05-20;Pfingstmontag;Monday;ja;9999;Alle Services;;08:30;12:00;13:30;17:30;;;CFF;1300-2024-05-20T00:00:00-9999;8501300
1400;Aigle;2024-05-20;Pfingstmontag;Monday;ja;9999;Alle Services;ja;;;;;;;CFF;1400-2024-05-20T00:00:00-9999;8501400
1400;Aigle;2024-05-09;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;CFF;1400-2024-05-09T00:00:00-9999;8501400
1400;Aigle;2024-04-01;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;CFF;1400-2024-04-01T00:00:00-9999;8501400
1500;Martigny;2024-05-20;Pfingstmontag;Monday;ja;9999;Alle Services;;08:30;12:00;13:30;17:30;;;CFF;1500-2024-05-20T00:00:00-9999;8501500
1500;Martigny;2024-03-19;St. Josef;Tuesday;ja;9999;Alle Services;;08:30;12:00;13:30;17:30;;;CFF;1500-2024-03-19T00:00:00-9999;8501500
1506;Sion;2024-08-15;Maria Himmelfahrt;Thursday;ja;9999;Alle Services;;08:30;12:00;13:30;17:30;;;CFF;1506-2024-08-15T00:00:00-9999;8501506
1509;Sierre/Siders;2024-08-01;Bundesfeiertag;Thursday;ja;9999;Alle Services;ja;;;;;;;CFF;1509-2024-08-01T00:00:00-9999;8501509
1509;Sierre/Siders;2024-05-20;Pfingstmontag;Monday;ja;9999;Alle Services;ja;;;;;;;CFF;1509-2024-05-20T00:00:00-9999;8501509
1509;Sierre/Siders;2024-03-31;Ostern;Sunday;ja;9999;Alle Services;ja;;;;;;;CFF;1509-2024-03-31T00:00:00-9999;8501509
1605;Visp;2024-08-15;Maria Himmelfahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;1605-2024-08-15T00:00:00-9999;8501605
1605;Visp;2024-08-01;Bundesfeiertag;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;1605-2024-08-01T00:00:00-9999;8501605
1609;Brig;2024-03-31;Ostern;Sunday;ja;9999;Alle Services;;08:00;12:00;13:30;17:30;;;SBB;1609-2024-03-31T00:00:00-9999;8501609
1609;Brig;2024-03-29;Karfreitag;Friday;ja;9999;Alle Services;;08:00;12:00;13:30;17:30;;;SBB;1609-2024-03-29T00:00:00-9999;8501609
1665;Münster VS;2024-08-15;Maria Himmelfahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;MGB;1665-2024-08-15T00:00:00-9999;8501665
1665;Münster VS;2024-08-01;Bundesfeiertag;Thursday;ja;9999;Alle Services;ja;;;;;;;MGB;1665-2024-08-01T00:00:00-9999;8501665
1666;Reckingen;2024-08-15;Maria Himmelfahrt;Thursday;ja;500;Gepäck;ja;;;;;;;MGB;1666-2024-08-15T00:00:00-500;8501666
1666;Reckingen;2024-08-01;Bundesfeiertag;Thursday;ja;500;Gepäck;ja;;;;;;;MGB;1666-2024-08-01T00:00:00-500;8501666
2001;Zofingen;2024-07-31;Tag vor Bundesfeier;Wednesday;ja;9999;Alle Services;;08:00;16:00;;;;;SBB;2001-2024-07-31T00:00:00-9999;8502001
2001;Zofingen;2024-03-31;Ostern;Sunday;ja;9999;Alle Services;ja;;;;;;;SBB;2001-2024-03-31T00:00:00-9999;8502001
2007;Sursee;2024-08-15;Maria Himmelfahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;2007-2024-08-15T00:00:00-9999;8502007
2007;Sursee;2024-05-08;Mittwoch vor Auffahrt;Wednesday;ja;9999;Alle Services;;07:30;16:00;;;;;SBB;2007-2024-05-08T00:00:00-9999;8502007
2021;Emmenbrücke;2024-05-09;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;2021-2024-05-09T00:00:00-9999;8502021
2021;Emmenbrücke;2024-03-31;Ostern;Sunday;ja;9999;Alle Services;ja;;;;;;;SBB;2021-2024-03-31T00:00:00-9999;8502021
2024;Hochdorf;2024-04-01;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;2024-2024-04-01T00:00:00-9999;8502024
2024;Hochdorf;2024-03-29;Karfreitag;Friday;ja;9999;Alle Services;ja;;;;;;;SBB;2024-2024-03-29T00:00:00-9999;8502024
2024;Hochdorf;2024-02-13;Güdisdienstag;Tuesday;;9999;Alle Services;;08:15;12:00;;;;;SBB;2024-2024-02-13T00:00:00-9999;8502024
2113;Aarau;2024-08-01;Bundesfeiertag;Thursday;ja;9999;Alle Services;;09:00;18:00;;;;;SBB;2113-2024-08-01T00:00:00-9999;8502113
2119;Lenzburg;2024-08-01;Bundesfeiertag;Thursday;ja;9999;Alle Services;;08:00;12:00;13:00;17:00;;;SBB;2119-2024-08-01T00:00:00-9999;8502119
2119;Lenzburg;2024-04-01;Ostermontag;Monday;ja;9999;Alle Services;;08:00;12:00;13:00;17:00;;;SBB;2119-2024-04-01T00:00:00-9999;8502119
2119;Lenzburg;2024-03-31;Ostern;Sunday;ja;9999;Alle Services;;08:00;12:00;13:00;17:00;;;SBB;2119-2024-03-31T00:00:00-9999;8502119
2202;Rotkreuz;2024-04-01;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;2202-2024-04-01T00:00:00-9999;8502202
2202;Rotkreuz;2024-03-29;Karfreitag;Friday;ja;9999;Alle Services;ja;;;;;;;SBB;2202-2024-03-29T00:00:00-9999;8502202
2204;Zug;2024-08-15;Maria Himmelfahrt;Thursday;ja;9999;Alle Services;;07:45;19:00;;;;;SBB;2204-2024-08-15T00:00:00-9999;8502204
2204;Zug;2024-05-20;Pfingstmontag;Monday;ja;9999;Alle Services;;07:45;19:00;;;;;SBB;2204-2024-05-20T00:00:00-9999;8502204
2204;Zug;2024-03-29;Karfreitag;Friday;ja;9999;Alle Services;;07:45;19:00;;;;;SBB;2204-2024-03-29T00:00:00-9999;8502204
2206;Baar;2024-05-09;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;2206-2024-05-09T00:00:00-9999;8502206
2213;Wohlen AG;2024-05-19;Pfingsten;Sunday;ja;9999;Alle Services;ja;;;;;;;SBB;2213-2024-05-19T00:00:00-9999;8502213
2213;Wohlen AG;2024-04-01;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;2213-2024-04-01T00:00:00-9999;8502213
2213;Wohlen AG;2024-03-31;Ostern;Sunday;ja;9999;Alle Services;ja;;;;;;;SBB;2213-2024-03-31T00:00:00-9999;8502213
2222;Bonstetten-Wettswil;2024-08-01;Bundesfeiertag;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;2222-2024-08-01T00:00:00-9999;8502222
2222;Bonstetten-Wettswil;2024-04-01;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;2222-2024-04-01T00:00:00-9999;8502222
2224;Affoltern am Albis;2024-08-01;Bundesfeiertag;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;2224-2024-08-01T00:00:00-9999;8502224
2224;Affoltern am Albis;2024-03-29;Karfreitag;Friday;ja;9999;Alle Services;ja;;;;;;;SBB;2224-2024-03-29T00:00:00-9999;8502224
3000;Zürich HB;2024-05-01;Tag der Arbeit;Wednesday;ja;1000;Geldwechsel;;08:00;20:00;;;;;SBB;3000-2024-05-01T00:00:00-1000;8503000
3000;Zürich HB;2024-05-01;Tag der Arbeit;Wednesday;ja;1400;Velovermietung;;08:30;19:00;;;;;SBB;3000-2024-05-01T00:00:00-1400;8503000
3000;Zürich HB;2024-04-01;Ostermontag;Monday;ja;500;Gepäck;;08:30;19:00;;;;;SBB;3000-2024-04-01T00:00:00-500;8503000
3000;Zürich HB;2024-04-01;Ostermontag;Monday;ja;1100;Western Union;;08:00;20:00;;;;;SBB;3000-2024-04-01T00:00:00-1100;8503000
3000;Zürich HB;2024-04-01;Ostermontag;Monday;ja;2139;Aufgabezeiten für den Versand von Fluggepäck nach Flughafen Zürich;;08:30;19:00;;;;;SBB;3000-2024-04-01T00:00:00-2139;8503000
3000;Zürich HB;2024-03-31;Ostern;Sunday;ja;1000;Geldwechsel;;08:00;20:00;;;;;SBB;3000-2024-03-31T00:00:00-1000;8503000
3000;Zürich HB;2024-03-31;Ostern;Sunday;ja;1100;Western Union;;08:00;20:00;;;;;SBB;3000-2024-03-31T00:00:00-1100;8503000
3000;Zürich HB;2024-03-29;Karfreitag;Friday;ja;100;Billette, Abonnemente, Freizeitangebote;;06:00;21:00;;;;;SBB;3000-2024-03-29T00:00:00-100;8503000
3000;Zürich HB;2024-03-29;Karfreitag;Friday;ja;1400;Velovermietung;;08:30;19:00;;;;;SBB;3000-2024-03-29T00:00:00-1400;8503000
3001;Zürich Altstetten;2024-05-20;Pfingstmontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3001-2024-05-20T00:00:00-9999;8503001
3001;Zürich Altstetten;2024-04-01;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3001-2024-04-01T00:00:00-9999;8503001
3006;Zürich Oerlikon;2024-05-20;Pfingstmontag;Monday;ja;2104;Saisonal geschlossen;;08:00;18:00;;;;;SBB;3006-2024-05-20T00:00:00-2104;8503006
3016;Zürich Flughafen;2024-05-09;Auffahrt;Thursday;ja;9999;Alle Services;;06:30;21:00;;;;;SBB;3016-2024-05-09T00:00:00-9999;8503016
3016;Zürich Flughafen;2024-03-29;Karfreitag;Friday;ja;9999;Alle Services;;06:30;21:00;;;;;SBB;3016-2024-03-29T00:00:00-9999;8503016
3101;Küsnacht ZH;2024-05-20;Pfingstmontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3101-2024-05-20T00:00:00-9999;8503101
3104;Meilen;2024-08-01;Bundesfeiertag;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;3104-2024-08-01T00:00:00-9999;8503104
3104;Meilen;2024-04-01;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3104-2024-04-01T00:00:00-9999;8503104
3107;Stäfa;2024-08-01;Bundesfeiertag;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;3107-2024-08-01T00:00:00-9999;8503107
3116;Uznach;2024-05-19;Pfingsten;Sunday;ja;9999;Alle Services;ja;;;;;;;SBB;3116-2024-05-19T00:00:00-9999;8503116
3116;Uznach;2024-05-18;Pfingstsamstag;Saturday;ja;9999;Alle Services;;08:00;12:00;13:00;16:00;;;SBB;3116-2024-05-18T00:00:00-9999;8503116
3116;Uznach;2024-05-09;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;3116-2024-05-09T00:00:00-9999;8503116
3116;Uznach;2024-03-31;Ostern;Sunday;ja;9999;Alle Services;ja;;;;;;;SBB;3116-2024-03-31T00:00:00-9999;8503116
3121;Rüti ZH;2024-05-20;Pfingstmontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3121-2024-05-20T00:00:00-9999;8503121
3122;Bubikon;2024-08-01;Bundesfeiertag;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;3122-2024-08-01T00:00:00-9999;8503122
3122;Bubikon;2024-04-01;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3122-2024-04-01T00:00:00-9999;8503122
3122;Bubikon;2024-03-29;Karfreitag;Friday;ja;9999;Alle Services;ja;;;;;;;SBB;3122-2024-03-29T00:00:00-9999;8503122
3126;Nänikon-Greifensee;2024-05-09;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;3126-2024-05-09T00:00:00-9999;8503126
3128;Dübendorf;2024-05-01;Tag der Arbeit;Wednesday;ja;9999;Alle Services;ja;;;;;;;SBB;3128-2024-05-01T00:00:00-9999;8503128
3129;Wallisellen;2024-08-01;Bundesfeiertag;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;3129-2024-08-01T00:00:00-9999;8503129
3129;Wallisellen;2024-05-09;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;3129-2024-05-09T00:00:00-9999;8503129
3134;Bauma;2024-05-20;Pfingstmontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3134-2024-05-20T00:00:00-9999;8503134
3138;Wald;2024-05-09;Auffahrt;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;3138-2024-05-09T00:00:00-9999;8503138
3202;Thalwil;2024-05-01;Tag der Arbeit;Wednesday;ja;9999;Alle Services;ja;;;;;;;SBB;3202-2024-05-01T00:00:00-9999;8503202
3206;Wädenswil;2024-05-09;Auffahrt;Thursday;ja;9999;Alle Services;;08:00;12:00;13:00;17:00;;;SBB;3206-2024-05-09T00:00:00-9999;8503206
3225;Ziegelbrücke;2024-04-01;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3225-2024-04-01T00:00:00-9999;8503225
3225;Ziegelbrücke;2024-03-31;Ostern;Sunday;ja;9999;Alle Services;ja;;;;;;;SBB;3225-2024-03-31T00:00:00-9999;8503225
3230;Glarus;2024-05-19;Pfingsten;Sunday;ja;9999;Alle Services;ja;;;;;;;SBB;3230-2024-05-19T00:00:00-9999;8503230
3230;Glarus;2024-03-31;Ostern;Sunday;ja;9999;Alle Services;ja;;;;;;;SBB;3230-2024-03-31T00:00:00-9999;8503230
3283;Einsiedeln;2024-08-01;Bundesfeiertag;Thursday;ja;9999;Alle Services;;08:00;12:00;13:00;16:00;;;SOB;3283-2024-08-01T00:00:00-9999;8503283
3283;Einsiedeln;2024-05-30;Fronleichnam;Thursday;ja;9999;Alle Services;;07:00;18:30;;;;;SOB;3283-2024-05-30T00:00:00-9999;8503283
3283;Einsiedeln;2024-03-29;Karfreitag;Friday;ja;9999;Alle Services;;08:00;12:00;13:00;16:00;;;SOB;3283-2024-03-29T00:00:00-9999;8503283
3283;Einsiedeln;2024-03-19;St. Josef;Tuesday;ja;9999;Alle Services;;08:00;12:00;13:00;16:00;;;SOB;3283-2024-03-19T00:00:00-9999;8503283
3286;Samstagern;2024-04-01;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;SOB;3286-2024-04-01T00:00:00-9999;8503286
3286;Samstagern;2024-03-29;Karfreitag;Friday;ja;9999;Alle Services;ja;;;;;;;SOB;3286-2024-03-29T00:00:00-9999;8503286
3287;Burghalden;2024-08-01;Bundesfeiertag;Thursday;ja;9999;Alle Services;ja;;;;;;;SOB;3287-2024-08-01T00:00:00-9999;8503287
3400;Bülach;2024-05-20;Pfingstmontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3400-2024-05-20T00:00:00-9999;8503400
3424;Schaffhausen;2024-05-20;Pfingstmontag;Monday;ja;9999;Alle Services;;09:00;18:00;;;;;SBB;3424-2024-05-20T00:00:00-9999;8503424
3504;Baden;2024-04-01;Ostermontag;Monday;ja;9999;Alle Services;;09:00;18:00;;;;;SBB;3504-2024-04-01T00:00:00-9999;8503504
3508;Dietikon;2024-08-01;Bundesfeiertag;Thursday;ja;9999;Alle Services;ja;;;;;;;SBB;3508-2024-08-01T00:00:00-9999;8503508
3508;Dietikon;2024-05-01;Tag der Arbeit;Wednesday;ja;9999;Alle Services;ja;;;;;;;SBB;3508-2024-05-01T00:00:00-9999;8503508
3508;Dietikon;2024-03-29;Karfreitag;Friday;ja;9999;Alle Services;ja;;;;;;;SBB;3508-2024-03-29T00:00:00-9999;8503508
3509;Schlieren;2024-05-20;Pfingstmontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3509-2024-05-20T00:00:00-9999;8503509
3509;Schlieren;2024-05-01;Tag der Arbeit;Wednesday;ja;9999;Alle Services;ja;;;;;;;SBB;3509-2024-05-01T00:00:00-9999;8503509
3526;Regensdorf-Watt;2024-05-01;Tag der Arbeit;Wednesday;ja;9999;Alle Services;ja;;;;;;;SBB;3526-2024-05-01T00:00:00-9999;8503526
3526;Regensdorf-Watt;2024-04-01;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;SBB;3526-2024-04-01T00:00:00-9999;8503526
4023;Romont;2024-08-15;Maria Himmelfahrt;Thursday;ja;2126;Western Union KTU;ja;;;;;;;TPF;4023-2024-08-15T00:00:00-2126;8504023
4023;Romont;2024-08-01;Bundesfeiertag;Thursday;ja;100;Billette, Abonnemente, Freizeitangebote;ja;;;;;;;TPF;4023-2024-08-01T00:00:00-100;8504023
4023;Romont;2024-05-30;Fronleichnam;Thursday;ja;2135;PickPost;ja;;;;;;;TPF;4023-2024-05-30T00:00:00-2135;8504023
4023;Romont;2024-05-20;Pfingstmontag;Monday;ja;100;Billette, Abonnemente, Freizeitangebote;ja;;;;;;;TPF;4023-2024-05-20T00:00:00-100;8504023
4023;Romont;2024-05-20;Pfingstmontag;Monday;ja;700;Gepäckaufbewahrung;ja;;;;;;;TPF;4023-2024-05-20T00:00:00-700;8504023
4023;Romont;2024-05-20;Pfingstmontag;Monday;ja;900;Fundservice;ja;;;;;;;TPF;4023-2024-05-20T00:00:00-900;8504023
4023;Romont;2024-05-20;Pfingstmontag;Monday;ja;2135;PickPost;ja;;;;;;;TPF;4023-2024-05-20T00:00:00-2135;8504023
4023;Romont;2024-04-01;Ostermontag;Monday;ja;100;Billette, Abonnemente, Freizeitangebote;ja;;;;;;;TPF;4023-2024-04-01T00:00:00-100;8504023
4023;Romont;2024-04-01;Ostermontag;Monday;ja;9999;Alle Services;ja;;;;;;;TPF;4023-2024-04-01T00:00:00-9999;8504023
4023;Romont;2024-03-29;Karfreitag;Friday;ja;1000;Geldwechsel;ja;;;;;;;TPF;4023-2024-03-29T00:00:00-1000;8504023
4023;Romont;2024-03-29;Karfreitag;Friday;ja;2135;PickPost;ja;;;;;;;TPF;4023-2024-03-29T00:00:00-2135;8504023
